position,accelValues,Velocity,prevVelocityVal,prevAccelVal,dT
0,0.03346466144762896
128.85483031781143,0.012885483031781142,0.6442741515890571,0,0,100
102.6356544751952,-0.002621917584261624,1.157452423965033,0.6442741515890571,0.012885483031781142,100
-392.74413014609786,-0.0485618845820305,-1.4273295854327195,1.157452423965033,-0.002621917584261624,101
-1869.68438042721,-0.14769402502811121,-11.240125065939806,-1.4273295854327195,-0.0485618845820305,100
-4825.314582465028,-0.28973926105654524,-33.33050601321496,-11.240125065939806,-0.14769402502811121,101
-8754.068056010094,-0.39287534735450647,-67.46123643376754,-33.33050601321496,-0.28973926105654524,100
-12311.031734123073,-0.3556963678112979,-104.88982219205775,-67.46123643376754,-0.39287534735450647,100
-15864.587347458495,-0.34835365291005027,-140.44434823848582,-104.88982219205775,-0.3556963678112979,101
-17919.236137670938,-0.20546487902124433,-168.13527483505055,-140.44434823848582,-0.34835365291005027,100
-19363.65055377411,-0.14444144161031733,-185.63059086662864,-168.13527483505055,-0.20546487902124433,100
-18775.087773398784,0.057696576842988456,-190.01120653737874,-185.63059086662864,-0.14444144161031733,101
-16572.344740387096,0.22027430330116857,-176.1126625301709,-190.01120653737874,0.057696576842988456,100
-12719.720803682856,0.37767120250017056,-145.91641448720327,-176.1126625301709,0.22027430330116857,101
-7590.385213155908,0.5129335590526949,-101.38617640956,-145.91641448720327,0.37767120250017056,100
-719.0396662740595,0.6871345546881849,-41.38277072251601,-101.38617640956,0.5129335590526949,100
6030.852760697449,0.6616892880081864,26.73283333365074,-41.38277072251601,0.6871345546881849,101
11687.73834077195,0.5656885580074499,88.10172563443255,26.73283333365074,0.6616892880081864,100
16267.964006846374,0.45802256660744234,139.28728186517716,88.10172563443255,0.5656885580074499,100
19633.894318612394,0.32996081872032346,179.08044282422935,139.28728186517716,0.45802256660744234,101
22407.005680142203,0.277311136152981,209.44404056789458,179.08044282422935,0.32996081872032346,100
21223.02684482019,-0.11839788353220149,217.38970319893355,209.44404056789458,0.277311136152981,100
19135.59668317465,-0.20462995408739754,201.0767973991438,217.38970319893355,-0.11839788353220149,101
15369.802546476716,-0.3765794136697932,172.01632901128426,201.0767973991438,-0.20462995408739754,100
9400.917139535588,-0.5851274783787009,123.4501309628353,172.01632901128426,-0.3765794136697932,101
2066.5372407476516,-0.7334379898787937,57.52185754996057,123.4501309628353,-0.5851274783787009,100
-6323.356191140701,-0.8389893431888353,-21.099509103420885,57.52185754996057,-0.7334379898787937,100
-14893.042378087788,-0.840082951372129,-105.89265997874958,-21.099509103420885,-0.8389893431888353,101
-22899.64089475397,-0.8006598516666182,-187.92980013068694,-105.89265997874958,-0.840082951372129,100
-29246.205113286574,-0.6346564218532601,-259.69561380668085,-187.92980013068694,-0.8006598516666182,100
-34596.29142646194,-0.5244668476791849,-318.2313389180693,-259.69561380668085,-0.6346564218532601,101
-31552.93006592598,0.30433613605359594,-329.2378744993488,-318.2313389180693,-0.5244668476791849,100
-27258.517929610374,0.4294412136315605,-292.549007015091,-329.2378744993488,0.30433613605359594,100
-21722.690472418923,0.5426749786483143,-243.4571393049573,-292.549007015091,0.4294412136315605,101
-14826.506742301623,0.68961837301173,-181.8424717219551,-243.4571393049573,0.5426749786483143,100
-6177.656128187171,0.8648850614114452,-104.11730000079633,-181.8424717219551,0.68961837301173,100
3890.8999677957017,0.9870165764123981,-10.59626729069224,-104.11730000079633,0.8648850614114452,101
15316.260783281916,1.1425360815486214,95.88136560735873,-10.59626729069224,0.9870165764123981,100
27822.156926535587,1.2259480583524822,215.48981467236445,95.88136560735873,1.1425360815486214,101
39280.15018705766,1.1457993260522072,334.0771838925989,215.48981467236445,1.2259480583524822,100
49578.775310809455,1.0298625123751797,442.86027581396826,334.0771838925989,1.1457993260522072,100
43581.80512319383,-0.5878806183330679,465.1803614630949,442.86027581396826,1.0298625123751797,101
36766.72100953562,-0.6815084113658207,401.7109099781505,465.1803614630949,-0.5878806183330679,100
28953.953953513053,-0.7812767056022565,328.5716541297466,401.7109099781505,-0.6815084113658207,100
19291.954196726394,-0.9471620190948592,241.28549853254225,328.5716541297466,-0.7812767056022565,101
7706.162369990732,-1.158579182673566,135.998438444121,241.28549853254225,-0.9471620190948592,100
-6188.0875827079,-1.3620478338102768,8.70677411168694,135.998438444121,-1.158579182673566,101
-21782.310957480386,-1.5594223374772485,-137.36673445268931,8.70677411168694,-1.3620478338102768,100
-37805.00879490726,-1.6022697837426876,-295.4513405136861,-137.36673445268931,-1.5594223374772485,100
-52496.076779906245,-1.4401595907262994,-449.09402392436994,-295.4513405136861,-1.6022697837426876,101
-66077.11617729306,-1.3581039397386827,-589.007200447619,-449.09402392436994,-1.4401595907262994,100
-60999.84262136447,0.5077273555928595,-631.5260296549102,-589.007200447619,-1.3581039397386827,100
-55057.66875290053,0.5825089568144246,-576.4690958783424,-631.5260296549102,0.5077273555928595,101
-48124.303926773115,0.6933364826127413,-512.676823906984,-576.4690958783424,0.5825089568144246,100
-40482.21606105228,0.7491508543986708,-439.8312133879077,-512.676823906984,0.6933364826127413,101
-30892.910534635437,0.958930552641684,-354.42714303588997,-439.8312133879077,0.7491508543986708,100
-19573.419749316447,1.131949078531899,-249.88316147721082,-354.42714303588997,0.958930552641684,100
-6738.388207864633,1.2582130714098434,-129.1799729051528,-249.88316147721082,1.131949078531899,101
7739.987439210408,1.447837564707504,6.12255890071458,-129.1799729051528,1.2582130714098434,100
21646.584522306883,1.3906597083096472,148.04742255157214,6.12255890071458,1.447837564707504,100
35329.6859349326,1.341349025843125,286.01386362628716,148.04742255157214,1.3906597083096472,101
27436.029503415382,-0.7893656431517213,313.6130327608573,286.01386362628716,1.341349025843125,100
18100.296583893287,-0.9335732919522094,227.46608600566077,313.6130327608573,-0.7893656431517213,100
7348.1125271547735,-1.0540323553316844,127.09200081782413,227.46608600566077,-0.9335732919522094,101
-4367.8914409944955,-1.171600396814927,15.810363210493563,127.09200081782413,-1.0540323553316844,100
-17776.652664865866,-1.3144555655201813,-109.73546288742939,15.810363210493563,-1.171600396814927,101
-33567.34208136527,-1.5790689416499404,-254.41168824593547,-109.73546288742939,-1.3144555655201813,100
-51228.22250144511,-1.7660880420079839,-421.6695374288317,-254.41168824593547,-1.5790689416499404,100
-70773.6108585148,-1.9160266990559454,-607.61633185256,-421.6695374288317,-1.7660880420079839,101
-92387.5480586191,-2.161393720010429,-811.4873528058788,-607.61633185256,-1.9160266990559454,100
-113038.8562913861,-2.0651308232767,-1022.8135799702352,-811.4873528058788,-2.161393720010429,100
-102010.72143525149,1.0810837031795526,-1072.5079595351413,-1022.8135799702352,-2.0651308232767,101
-88728.7930394048,1.3281928395846685,-952.0441323969302,-1072.5079595351413,1.0810837031795526,100
-73927.02176258573,1.4801771276819076,-811.6256340336014,-952.0441323969302,1.3281928395846685,100
-57622.72947025241,1.5983033322550066,-656.1623708067872,-811.6256340336014,1.4801771276819076,101
-40921.35485351257,1.6701374616739844,-492.7403311103376,-656.1623708067872,1.5983033322550066,100
-21695.31228557862,1.884721357507494,-313.21996074167294,-492.7403311103376,1.6701374616739844,101
-1316.8138007241068,2.0378498484854513,-117.0914004420257,-313.21996074167294,1.884721357507494,100
20111.732165863574,2.142854596658768,91.94382181518523,-117.0914004420257,2.0378498484854513,100
43382.560018038756,2.281230060991587,315.36009702652814,91.94382181518523,2.142854596658768,101
65394.308780681735,2.2011748762642975,539.4803438893223,315.36009702652814,2.281230060991587,100
55216.68824671703,-1.0177620533964706,598.6509850327136,539.4803438893223,2.2011748762642975,100
44218.47215831578,-1.0781507781983382,492.8073870371758,598.6509850327136,-1.0177620533964706,101
32736.195739727715,-1.1482276418588064,381.48846603431855,492.8073870371758,-1.0781507781983382,100
19783.964322895536,-1.269702128892479,259.3830126113786,381.48846603431855,-1.1482276418588064,101
5001.60671814514,-1.4782357604750396,121.98611814300267,259.3830126113786,-1.269702128892479,100
-12713.062307604454,-1.7714669025749594,-40.49901500949727,121.98611814300267,-1.4782357604750396,100
-32600.92585400218,-1.9495994065677607,-228.41286362120462,-40.49901500949727,-1.7714669025749594,101
-54129.20968992857,-2.152828383592639,-433.5342531292246,-228.41286362120462,-1.9495994065677607,100
-78132.39540728895,-2.4003185717360376,-661.1916008956584,-433.5342531292246,-2.152828383592639,100
-103144.63570526181,-2.451940035091938,-906.2306605404713,-661.1916008956584,-2.4003185717360376,101
-90578.88105083231,1.2565754654429502,-965.9988890229206,-906.2306605404713,-2.451940035091938,100
-75649.2285281163,1.4929652522716008,-828.521853137193,-965.9988890229206,1.2565754654429502,100
-57305.16442329019,1.7982613572028345,-662.314909358734,-828.521853137193,1.4929652522716008,101
-38145.500355946235,1.9159664067343958,-476.6035211618725,-662.314909358734,1.7982613572028345,100
-17327.315589779944,2.040798428209616,-276.7868969971999,-476.6035211618725,1.9159664067343958,101
3271.588998346324,2.059890458812627,-71.75245264608779,-276.7868969971999,2.040798428209616,100
26257.332835133864,2.298574383678754,146.17078947848128,-71.75245264608779,2.059890458812627,100
50877.89673053825,2.413544152083559,384.1327755344781,146.17078947848128,2.298574383678754,101
76850.73884891122,2.597284211837297,634.674193730521,384.1327755344781,2.413544152083559,100
105048.17701575553,2.819743816684431,905.5255951566073,634.674193730521,2.597284211837297,100
90375.59741260199,-1.4383471819579978,975.2861252102922,905.5255951566073,2.819743816684431,101
74954.60723641346,-1.5420990176188518,826.2638152314497,975.2861252102922,-1.4383471819579978,100
58485.69620904622,-1.6468911027367241,666.8143092136709,826.2638152314497,-1.5420990176188518,100
39894.12681575715,-1.8225242028515898,491.608836281461,666.8143092136709,-1.6468911027367241,101
19706.515107344247,-2.01876117084129,299.544567596817,491.608836281461,-1.8225242028515898,100
-2876.94217093115,-2.2138473951843345,85.79783501252294,299.544567596817,-2.01876117084129,101
-27115.66692645528,-2.4238724755524133,-146.08815852431442,85.79783501252294,-2.2138473951843345,100
-53973.3554419697,-2.685768851551443,-401.57022487950724,-146.08815852431442,-2.4238724755524133,100
-82526.1647164225,-2.799020613121537,-678.5520928454928,-401.57022487950724,-2.685768851551443,101
-112016.56501387167,-2.949040029744917,-965.9551249888154,-678.5520928454928,-2.799020613121537,100
-96468.59056993591,1.5547974443935757,-1035.6672542563824,-965.9551249888154,-2.949040029744917,100
-78308.57858277675,1.7802188008194448,-867.2489338731249,-1035.6672542563824,1.5547974443935757,101
-57822.87252920039,2.0485706053576367,-675.8094635642708,-867.2489338731249,1.7802188008194448,100
-34763.85739720918,2.260466143710539,-458.203107736328,-675.8094635642708,2.0485706053576367,101
-10393.740731437218,2.4370116665771966,-223.3292172219412,-458.203107736328,2.260466143710539,100
16200.882197785213,2.659462292922243,31.494480753030757,-223.3292172219412,2.4370116665771966,100
44967.12578510069,2.8199434944922532,308.2044730174628,31.494480753030757,2.659462292922243,101
74224.92915304084,2.9257803367940145,595.4906645817762,308.2044730174628,2.8199434944922532,100
104894.86301639347,3.0669933863352634,895.1293507382401,595.4906645817762,2.9257803367940145,100
136942.11537027164,3.1415794876853402,1208.6622808762804,895.1293507382401,3.0669933863352634,101
120793.00445639838,-1.614911091387326,1284.9957006911811,1208.6622808762804,3.1415794876853402,100
103815.58049487782,-1.6642901638584995,1119.396037301267,1284.9957006911811,-1.614911091387326,101
86915.32619525066,-1.6900254299627164,951.6802576102061,1119.396037301267,-1.6642901638584995,100
69688.95637837585,-1.7226369816874816,781.0471370276962,951.6802576102061,-1.6900254299627164,100
49783.92182254321,-1.951282673839098,595.514194423604,781.0471370276962,-1.7226369816874816,101
28577.60443800521,-2.1206317384538003,391.91847380895905,595.514194423604,-1.951282673839098,100
6257.493652544617,-2.2320110785460594,174.28633295896609,391.91847380895905,-2.1206317384538003,100
-18286.65343871693,-2.4060530429626064,-59.93590517722157,174.28633295896609,-2.2320110785460594,101
-42285.54896609864,-2.399889552738171,-300.23303496226043,-59.93590517722157,-2.4060530429626064,100
-66156.05879972695,-2.3870509833628306,-539.5800617673106,-300.23303496226043,-2.399889552738171,100
-58365.870492074224,0.763669082212795,-621.5608477753874,-539.5800617673106,-2.3870509833628306,101
-50635.872488143104,0.7729998003931117,-544.7274036450921,-621.5608477753874,0.763669082212795,100
-42450.569701201006,0.8024019985238802,-465.169612799784,-544.7274036450921,0.7729998003931117,101
-34549.36081340545,0.7901208887795557,-385.5434684346122,-465.169612799784,0.8024019985238802,100
-26577.60894009935,0.7971751873306099,-306.1786646291039,-385.5434684346122,0.7901208887795557,100
-18490.688776216804,0.7927575888523233,-225.88705943186574,-306.1786646291039,0.7971751873306099,101
-10494.974534905912,0.7995714241310893,-146.27060878269512,-225.88705943186574,0.7927575888523233,100
-2552.4235796944868,0.7942550955211425,-66.57928280008353,-146.27060878269512,0.7995714241310893,100
5482.169017058866,0.7876279381191406,13.30581039875075,-66.57928280008353,0.7942550955211425,101
13416.300971146124,0.7934131954087256,92.35786707514406,13.30581039875075,0.7876279381191406,100
13099.2142857984,-0.031083882496590932,130.85549737720686,92.35786707514406,0.7934131954087256,101
12673.356768169946,-0.042585751762845445,127.17201566423505,130.85549737720686,-0.031083882496590932,100
12293.29125278898,-0.03800655153809664,123.14240049918794,127.17201566423505,-0.042585751762845445,100
12100.547993730364,-0.01889454554049763,120.26889509671894,123.14240049918794,-0.03800655153809664,101
11686.567987916496,-0.041398000581386894,117.25426779062471,120.26889509671894,-0.01889454554049763,100
11234.38264705956,-0.0443275503241777,112.9251274698937,117.25426779062471,-0.041398000581386894,101
10820.394578391144,-0.04139880686684148,108.63880961034273,112.9251274698937,-0.0443275503241777,100
10394.524442032323,-0.04258701363588209,104.43951858520656,108.63880961034273,-0.04139880686684148,100